pid,condition,section,block,trial,start_time,end_time,err_count
P04,CS889LinearMenuUnOrdered,visible,1,1,1543510162404,1543510166424,0
P04,CS889LinearMenuUnOrdered,visible,1,2,1543510166516,1543510169483,1
P04,CS889LinearMenuUnOrdered,visible,1,3,1543510169597,1543510175678,0
P04,CS889LinearMenuUnOrdered,visible,1,4,1543510175769,1543510188499,0
P04,CS889LinearMenuUnOrdered,visible,1,5,1543510188581,1543510194131,0
P04,CS889LinearMenuUnOrdered,visible,1,6,1543510194210,1543510197592,0
P04,CS889LinearMenuUnOrdered,visible,1,7,1543510197673,1543510201346,0
P04,CS889LinearMenuUnOrdered,visible,1,8,1543510201428,1543510202799,0
P04,CS889LinearMenuUnOrdered,visible,1,9,1543510202879,1543510204652,0
P04,CS889LinearMenuUnOrdered,visible,1,10,1543510204734,1543510207032,0
P04,CS889LinearMenuUnOrdered,visible,1,11,1543510207126,1543510209923,0
P04,CS889LinearMenuUnOrdered,visible,1,12,1543510210006,1543510211422,0
P04,CS889LinearMenuUnOrdered,visible,1,13,1543510211507,1543510213958,0
P04,CS889LinearMenuUnOrdered,visible,1,14,1543510214037,1543510217576,0
P04,CS889LinearMenuUnOrdered,visible,1,15,1543510217656,1543510226758,0
P04,CS889LinearMenuUnOrdered,visible,1,16,1543510226844,1543510228323,0
P04,CS889LinearMenuUnOrdered,visible,1,17,1543510228411,1543510230242,0
P04,CS889LinearMenuUnOrdered,visible,1,18,1543510230326,1543510231974,0
P04,CS889LinearMenuUnOrdered,visible,1,19,1543510232071,1543510233621,0
P04,CS889LinearMenuUnOrdered,visible,1,20,1543510233714,1543510236390,0
P04,CS889LinearMenuUnOrdered,visible,1,21,1543510236477,1543510238104,0
P04,CS889LinearMenuUnOrdered,visible,1,22,1543510238189,1543510240709,0
P04,CS889LinearMenuUnOrdered,visible,1,23,1543510240790,1543510243955,0
P04,CS889LinearMenuUnOrdered,visible,1,24,1543510244037,1543510247511,0
P04,CS889LinearMenuUnOrdered,visible,1,25,1543510247593,1543510250976,0
P04,CS889LinearMenuUnOrdered,visible,2,0,1543510255755,1543510261515,0
P04,CS889LinearMenuUnOrdered,visible,2,1,1543510261598,1543510264205,0
P04,CS889LinearMenuUnOrdered,visible,2,2,1543510264293,1543510265697,0
P04,CS889LinearMenuUnOrdered,visible,2,3,1543510265784,1543510266959,0
P04,CS889LinearMenuUnOrdered,visible,2,4,1543510267043,1543510268412,0
P04,CS889LinearMenuUnOrdered,visible,2,5,1543510268499,1543510270106,0
P04,CS889LinearMenuUnOrdered,visible,2,6,1543510270189,1543510274690,0
P04,CS889LinearMenuUnOrdered,visible,2,7,1543510274777,1543510276966,0
P04,CS889LinearMenuUnOrdered,visible,2,8,1543510277073,1543510278980,0
P04,CS889LinearMenuUnOrdered,visible,2,9,1543510279088,1543510281501,0
P04,CS889LinearMenuUnOrdered,visible,2,10,1543510281588,1543510288127,0
P04,CS889LinearMenuUnOrdered,visible,2,11,1543510288216,1543510289600,0
P04,CS889LinearMenuUnOrdered,visible,2,12,1543510289694,1543510290932,0
P04,CS889LinearMenuUnOrdered,visible,2,13,1543510291027,1543510292385,0
P04,CS889LinearMenuUnOrdered,visible,2,14,1543510292486,1543510294093,0
P04,CS889LinearMenuUnOrdered,visible,2,15,1543510294186,1543510297084,0
P04,CS889LinearMenuUnOrdered,visible,2,16,1543510297166,1543510306111,0
P04,CS889LinearMenuUnOrdered,visible,2,17,1543510306191,1543510308445,0
P04,CS889LinearMenuUnOrdered,visible,2,18,1543510308572,1543510313154,0
P04,CS889LinearMenuUnOrdered,visible,2,19,1543510313242,1543510314478,0
P04,CS889LinearMenuUnOrdered,visible,2,20,1543510314572,1543510315850,0
P04,CS889LinearMenuUnOrdered,visible,2,21,1543510315936,1543510318349,0
P04,CS889LinearMenuUnOrdered,visible,2,22,1543510318433,1543510320774,0
P04,CS889LinearMenuUnOrdered,visible,2,23,1543510320860,1543510323080,0
P04,CS889LinearMenuUnOrdered,visible,2,24,1543510323170,1543510330249,0
P04,CS889LinearMenuUnOrdered,visible,2,25,1543510330334,1543510336874,0
P04,CS889C3Unordered,practice,0,0,1543510382860,1543510416853,7
P04,CS889C3Unordered,practice,0,1,1543510425491,1543510431551,0
P04,CS889C3Unordered,practice,0,2,1543510432318,1543510434688,0
P04,CS889C3Unordered,practice,0,3,1543510435377,1543510441796,0
P04,CS889C3Unordered,practice,0,4,1543510442449,1543510453949,0
P04,CS889C3Unordered,practice,0,5,1543510454593,1543510468364,2
P04,CS889C3Unordered,practice,0,6,1543510469056,1543510472095,0
P04,CS889C3Unordered,practice,0,7,1543510472618,1543510474432,0
P04,CS889C3Unordered,practice,0,8,1543510475054,1543510483893,0
P04,CS889C3Unordered,practice,0,9,1543510484425,1543510504357,1
P04,CS889C3Unordered,practice,0,10,1543510505168,1543510508225,0
P04,CS889C3Unordered,practice,0,11,1543510509025,1543510514892,0
P04,CS889C3Unordered,practice,0,12,1543510515523,1543510522175,0
P04,CS889C3Unordered,practice,0,13,1543510523804,1543510526742,0
P04,CS889C3Unordered,practice,0,14,1543510527396,1543510528611,0
P04,CS889C3Unordered,practice,0,15,1543510529139,1543510530294,0
P04,CS889C3Unordered,practice,0,16,1543510530814,1543510532190,0
P04,CS889C3Unordered,practice,0,17,1543510532758,1543510535653,0
P04,CS889C3Unordered,practice,0,18,1543510536064,1543510539915,0
P04,CS889C3Unordered,practice,0,19,1543510540434,1543510542236,0
P04,CS889C3Unordered,practice,0,20,1543510544123,1543510552022,1
P04,CS889C3Unordered,practice,0,21,1543510553227,1543510565584,0
P04,CS889C3Unordered,practice,0,22,1543510566090,1543510569476,0
P04,CS889C3Unordered,practice,0,23,1543510569877,1543510573811,0
P04,CS889C3Unordered,practice,0,24,1543510576382,1543510579110,0
P04,CS889C3Unordered,practice,0,25,1543510579483,1543510606005,0
P04,CS889C3Unordered,visible,0,0,1543510612345,1543510618203,0
P04,CS889C3Unordered,visible,0,1,1543510618501,1543510625099,0
P04,CS889C3Unordered,visible,0,2,1543510625426,1543510630612,0
P04,CS889C3Unordered,visible,0,3,1543510630977,1543510640378,1
P04,CS889C3Unordered,visible,0,4,1543510641826,1543510644249,0
P04,CS889C3Unordered,visible,0,5,1543510644615,1543510662165,2
P04,CS889C3Unordered,visible,0,6,1543510662677,1543510665104,0
P04,CS889C3Unordered,visible,0,7,1543510665716,1543510671830,0
P04,CS889C3Unordered,visible,0,8,1543510672082,1543510678502,0
P04,CS889C3Unordered,visible,0,9,1543510679244,1543510692359,0
P04,CS889C3Unordered,visible,0,10,1543510692636,1543510699470,0
P04,CS889C3Unordered,visible,0,11,1543510700075,1543510702826,0
P04,CS889C3Unordered,visible,0,12,1543510703347,1543510706080,0
P04,CS889C3Unordered,visible,0,13,1543510706355,1543510720812,0
P04,CS889C3Unordered,visible,0,14,1543510721119,1543510727757,0
P04,CS889C3Unordered,visible,0,15,1543510728447,1543510738931,0
P04,CS889C3Unordered,visible,0,16,1543510739159,1543510746200,0
P04,CS889C3Unordered,visible,0,17,1543510746587,1543510751630,0
P04,CS889C3Unordered,visible,0,18,1543510752435,1543510754489,0
P04,CS889C3Unordered,visible,0,19,1543510754876,1543510757337,0
P04,CS889C3Unordered,visible,0,20,1543510757667,1543510764072,1
P04,CS889C3Unordered,visible,0,21,1543510764594,1543510767592,0
P04,CS889C3Unordered,visible,0,22,1543510767944,1543510772571,0
P04,CS889C3Unordered,visible,0,23,1543510773401,1543510783019,0
P04,CS889C3Unordered,visible,0,24,1543510783605,1543510785767,0
P04,CS889C3Unordered,visible,0,25,1543510785972,1543510789070,0
P04,CS889C3Unordered,visible,1,0,1543510796076,1543510803659,1
P04,CS889C3Unordered,visible,1,1,1543510804138,1543510809756,0
P04,CS889C3Unordered,visible,1,2,1543510810290,1543510813135,0
P04,CS889C3Unordered,visible,1,3,1543510813328,1543510822906,0
P04,CS889C3Unordered,visible,1,4,1543510823583,1543510835852,0
P04,CS889C3Unordered,visible,1,5,1543510836217,1543510849558,1
P04,CS889C3Unordered,visible,1,6,1543510849967,1543510858906,0
P04,CS889C3Unordered,visible,1,7,1543510859204,1543510862169,0
P04,CS889C3Unordered,visible,1,8,1543510862398,1543510876353,0
P04,CS889C3Unordered,visible,1,9,1543510876608,1543510887180,1
P04,CS889C3Unordered,visible,1,10,1543510887353,1543510897895,0
P04,CS889C3Unordered,visible,1,11,1543510898290,1543510902964,0
P04,CS889C3Unordered,visible,1,12,1543510903148,1543510916621,0
P04,CS889C3Unordered,visible,1,13,1543510917143,1543510921171,0
P04,CS889C3Unordered,visible,1,14,1543510921388,1543510926456,0
P04,CS889C3Unordered,visible,1,15,1543510926953,1543510929303,0
P04,CS889C3Unordered,visible,1,16,1543510929821,1543510939559,0
P04,CS889C3Unordered,visible,1,17,1543510940234,1543510942179,0
P04,CS889C3Unordered,visible,1,18,1543510942501,1543510953136,0
P04,CS889C3Unordered,visible,1,19,1543510953559,1543510955042,0
P04,CS889C3Unordered,visible,1,20,1543510955503,1543510958067,0
P04,CS889C3Unordered,visible,1,21,1543510958496,1543510960268,0
P04,CS889C3Unordered,visible,1,22,1543510960707,1543510963516,0
P04,CS889C3Unordered,visible,1,23,1543510964092,1543510968879,0
P04,CS889C3Unordered,visible,1,24,1543510969286,1543510971456,0
P04,CS889C3Unordered,visible,1,25,1543510971880,1543510983646,0
P04,CS889C3Unordered,visible,2,0,1543510993598,1543510997081,0
P04,CS889C3Unordered,visible,2,1,1543510997457,1543511000030,0
P04,CS889C3Unordered,visible,2,2,1543511000262,1543511003432,0
P04,CS889C3Unordered,visible,2,3,1543511004025,1543511013899,0
P04,CS889C3Unordered,visible,2,4,1543511014083,1543511016119,0
P04,CS889C3Unordered,visible,2,5,1543511016272,1543511019252,0
P04,CS889C3Unordered,visible,2,6,1543511019465,1543511029519,0
P04,CS889C3Unordered,visible,2,7,1543511029675,1543511047312,1
P04,CS889C3Unordered,visible,2,8,1543511047622,1543511071250,1
P04,CS889C3Unordered,visible,2,9,1543511071906,1543511079818,0
P04,CS889C3Unordered,visible,2,10,1543511080183,1543511082780,0
P04,CS889C3Unordered,visible,2,11,1543511083087,1543511087448,1
P04,CS889C3Unordered,visible,2,12,1543511088047,1543511103153,0
P04,CS889C3Unordered,visible,2,13,1543511103384,1543511108460,0
P04,CS889C3Unordered,visible,2,14,1543511108868,1543511132676,0
P04,CS889C3Unordered,visible,2,15,1543511133823,1543511142569,0
P04,CS889C3Unordered,visible,2,16,1543511142803,1543511144218,0
P04,CS889C3Unordered,visible,2,17,1543511144467,1543511148432,0
P04,CS889C3Unordered,visible,2,18,1543511148924,1543511150819,0
P04,CS889C3Unordered,visible,2,19,1543511151102,1543511153400,0
P04,CS889C3Unordered,visible,2,20,1543511153716,1543511158555,0
P04,CS889C3Unordered,visible,2,21,1543511158768,1543511161677,0
P04,CS889C3Unordered,visible,2,22,1543511162251,1543511164715,0
P04,CS889C3Unordered,visible,2,23,1543511165053,1543511174199,0
P04,CS889C3Unordered,visible,2,24,1543511175297,1543511176115,0
P04,CS889C3Unordered,visible,2,25,1543511176649,1543511204843,2
P04,CS889C3Gesture,practice,0,0,1543511266232,1543511269309,0
P04,CS889C3Gesture,practice,0,1,1543511270451,1543511273022,0
P04,CS889C3Gesture,practice,0,2,1543511274659,1543511275581,0
P04,CS889C3Gesture,practice,0,3,1543511276243,1543511279079,0
P04,CS889C3Gesture,practice,0,4,1543511279414,1543511280368,0
P04,CS889C3Gesture,practice,0,5,1543511280757,1543511281910,1
P04,CS889C3Gesture,practice,0,6,1543511282178,1543511285859,0
P04,CS889C3Gesture,practice,0,7,1543511287079,1543511289229,0
P04,CS889C3Gesture,practice,0,8,1543511289679,1543511290529,0
P04,CS889C3Gesture,practice,0,9,1543511290875,1543511291923,0
P04,CS889C3Gesture,practice,0,10,1543511292363,1543511293827,1
P04,CS889C3Gesture,practice,0,11,1543511294372,1543511296660,0
P04,CS889C3Gesture,practice,0,12,1543511297276,1543511299453,0
P04,CS889C3Gesture,practice,0,13,1543511299724,1543511304920,0
P04,CS889C3Gesture,practice,0,14,1543511305765,1543511306478,0
P04,CS889C3Gesture,practice,0,15,1543511306830,1543511307679,0
P04,CS889C3Gesture,practice,0,16,1543511308089,1543511308867,0
P04,CS889C3Gesture,practice,0,17,1543511309262,1543511310139,1
P04,CS889C3Gesture,practice,0,18,1543511310570,1543511311930,1
P04,CS889C3Gesture,practice,0,19,1543511312300,1543511313400,0
P04,CS889C3Gesture,practice,0,20,1543511313592,1543511314831,0
P04,CS889C3Gesture,practice,0,21,1543511315083,1543511316275,0
P04,CS889C3Gesture,practice,0,22,1543511316891,1543511318929,0
P04,CS889C3Gesture,practice,0,23,1543511319494,1543511320670,0
P04,CS889C3Gesture,practice,0,24,1543511321014,1543511322050,0
P04,CS889C3Gesture,practice,0,25,1543511322432,1543511323566,0
P04,CS889C3Gesture,visible,0,0,1543511339456,1543511341016,0
P04,CS889C3Gesture,visible,0,1,1543511341366,1543511342599,0
P04,CS889C3Gesture,visible,0,2,1543511342995,1543511344386,0
P04,CS889C3Gesture,visible,0,3,1543511344737,1543511346199,0
P04,CS889C3Gesture,visible,0,4,1543511346648,1543511347533,0
P04,CS889C3Gesture,visible,0,5,1543511347899,1543511349077,0
P04,CS889C3Gesture,visible,0,6,1543511349374,1543511350470,0
P04,CS889C3Gesture,visible,0,7,1543511350804,1543511351723,0
P04,CS889C3Gesture,visible,0,8,1543511351965,1543511352749,0
P04,CS889C3Gesture,visible,0,9,1543511353037,1543511354488,0
P04,CS889C3Gesture,visible,0,10,1543511354802,1543511355733,0
P04,CS889C3Gesture,visible,0,11,1543511356288,1543511357329,0
P04,CS889C3Gesture,visible,0,12,1543511357795,1543511358742,0
P04,CS889C3Gesture,visible,0,13,1543511359159,1543511360263,0
P04,CS889C3Gesture,visible,0,14,1543511360530,1543511361607,0
P04,CS889C3Gesture,visible,0,15,1543511361964,1543511362824,0
P04,CS889C3Gesture,visible,0,16,1543511363091,1543511364372,0
P04,CS889C3Gesture,visible,0,17,1543511364754,1543511365818,0
P04,CS889C3Gesture,visible,0,18,1543511366150,1543511367398,0
P04,CS889C3Gesture,visible,0,19,1543511367893,1543511368698,0
P04,CS889C3Gesture,visible,0,20,1543511368968,1543511369960,0
P04,CS889C3Gesture,visible,0,21,1543511370196,1543511371270,0
P04,CS889C3Gesture,visible,0,22,1543511371737,1543511372646,0
P04,CS889C3Gesture,visible,0,23,1543511372887,1543511373928,0
P04,CS889C3Gesture,visible,0,24,1543511374763,1543511375603,0
P04,CS889C3Gesture,visible,0,25,1543511375912,1543511377203,0
P04,CS889C3Gesture,visible,1,0,1543511382055,1543511382911,0
P04,CS889C3Gesture,visible,1,1,1543511383155,1543511384263,0
P04,CS889C3Gesture,visible,1,2,1543511384502,1543511385692,0
P04,CS889C3Gesture,visible,1,3,1543511386317,1543511387208,0
P04,CS889C3Gesture,visible,1,4,1543511387608,1543511388445,0
P04,CS889C3Gesture,visible,1,5,1543511388738,1543511389677,0
P04,CS889C3Gesture,visible,1,6,1543511390011,1543511390987,0
P04,CS889C3Gesture,visible,1,7,1543511391171,1543511392203,0
P04,CS889C3Gesture,visible,1,8,1543511392434,1543511394204,0
P04,CS889C3Gesture,visible,1,9,1543511394447,1543511396194,0
P04,CS889C3Gesture,visible,1,10,1543511396489,1543511397959,0
P04,CS889C3Gesture,visible,1,11,1543511398343,1543511399390,0
P04,CS889C3Gesture,visible,1,12,1543511399609,1543511400774,0
P04,CS889C3Gesture,visible,1,13,1543511401056,1543511402858,0
P04,CS889C3Gesture,visible,1,14,1543511403191,1543511404376,0
P04,CS889C3Gesture,visible,1,15,1543511404635,1543511407348,0
P04,CS889C3Gesture,visible,1,16,1543511408142,1543511409160,0
P04,CS889C3Gesture,visible,1,17,1543511409379,1543511411190,0
P04,CS889C3Gesture,visible,1,18,1543511411724,1543511412814,0
P04,CS889C3Gesture,visible,1,19,1543511413355,1543511414365,0
P04,CS889C3Gesture,visible,1,20,1543511414607,1543511416418,1
P04,CS889C3Gesture,visible,1,21,1543511417627,1543511418280,1
P04,CS889C3Gesture,visible,1,22,1543511419086,1543511420135,0
P04,CS889C3Gesture,visible,1,23,1543511420516,1543511421542,0
P04,CS889C3Gesture,visible,1,24,1543511421879,1543511423552,0
P04,CS889C3Gesture,visible,1,25,1543511424381,1543511427285,0
P04,CS889C3Gesture,visible,2,0,1543511431900,1543511433044,0
P04,CS889C3Gesture,visible,2,1,1543511433563,1543511434527,0
P04,CS889C3Gesture,visible,2,2,1543511434793,1543511436202,0
P04,CS889C3Gesture,visible,2,3,1543511436454,1543511437884,0
P04,CS889C3Gesture,visible,2,4,1543511438133,1543511439316,0
P04,CS889C3Gesture,visible,2,5,1543511439505,1543511440565,0
P04,CS889C3Gesture,visible,2,6,1543511440761,1543511441756,0
P04,CS889C3Gesture,visible,2,7,1543511441912,1543511443048,0
P04,CS889C3Gesture,visible,2,8,1543511443249,1543511444600,0
P04,CS889C3Gesture,visible,2,9,1543511444892,1543511445674,0
P04,CS889C3Gesture,visible,2,10,1543511445985,1543511446842,0
P04,CS889C3Gesture,visible,2,11,1543511447092,1543511448234,0
P04,CS889C3Gesture,visible,2,12,1543511448430,1543511449562,0
P04,CS889C3Gesture,visible,2,13,1543511449769,1543511450890,0
P04,CS889C3Gesture,visible,2,14,1543511451201,1543511452523,0
P04,CS889C3Gesture,visible,2,15,1543511453065,1543511454244,0
P04,CS889C3Gesture,visible,2,16,1543511454490,1543511455638,0
P04,CS889C3Gesture,visible,2,17,1543511456059,1543511457010,0
P04,CS889C3Gesture,visible,2,18,1543511457276,1543511458644,0
P04,CS889C3Gesture,visible,2,19,1543511459287,1543511460799,0
P04,CS889C3Gesture,visible,2,20,1543511463369,1543511464137,1
P04,CS889C3Gesture,visible,2,21,1543511464873,1543511465726,0
P04,CS889C3Gesture,visible,2,22,1543511466111,1543511467189,0
P04,CS889C3Gesture,visible,2,23,1543511467966,1543511472337,0
P04,CS889C3Gesture,visible,2,24,1543511472760,1543511473978,0
P04,CS889C3Gesture,visible,2,25,1543511474556,1543511475503,0
P04,CS889C3UnorderedGesture,practice,0,0,1543511517920,1543511520941,0
P04,CS889C3UnorderedGesture,practice,0,1,1543511521983,1543511543162,0
P04,CS889C3UnorderedGesture,practice,0,2,1543511543621,1543511544642,0
P04,CS889C3UnorderedGesture,practice,0,3,1543511545162,1543511554670,1
P04,CS889C3UnorderedGesture,practice,0,4,1543511554981,1543511556375,1
P04,CS889C3UnorderedGesture,practice,0,5,1543511556701,1543511560023,0
P04,CS889C3UnorderedGesture,practice,0,6,1543511560243,1543511567990,0
P04,CS889C3UnorderedGesture,practice,0,7,1543511568162,1543511572227,1
P04,CS889C3UnorderedGesture,practice,0,8,1543511572442,1543511587557,0
P04,CS889C3UnorderedGesture,practice,0,9,1543511588356,1543511600672,0
P04,CS889C3UnorderedGesture,practice,0,10,1543511601595,1543511605616,0
P04,CS889C3UnorderedGesture,practice,0,11,1543511605864,1543511614972,1
P04,CS889C3UnorderedGesture,practice,0,12,1543511615187,1543511627758,0
P04,CS889C3UnorderedGesture,practice,0,13,1543511627965,1543511641848,0
P04,CS889C3UnorderedGesture,practice,0,14,1543511642375,1543511659713,0
P04,CS889C3UnorderedGesture,practice,0,15,1543511659889,1543511682099,0
P04,CS889C3UnorderedGesture,practice,0,16,1543511683441,1543511689950,0
P04,CS889C3UnorderedGesture,practice,0,17,1543511690075,1543511692917,0
P04,CS889C3UnorderedGesture,practice,0,18,1543511693091,1543511698451,0
P04,CS889C3UnorderedGesture,practice,0,19,1543511698652,1543511703160,0
P04,CS889C3UnorderedGesture,practice,0,20,1543511704203,1543511721610,0
P04,CS889C3UnorderedGesture,practice,0,21,1543511722218,1543511731705,0
P04,CS889C3UnorderedGesture,practice,0,22,1543511731937,1543511738942,0
P04,CS889C3UnorderedGesture,practice,0,23,1543511739889,1543511744863,0
P04,CS889C3UnorderedGesture,practice,0,24,1543511745206,1543511753331,0
P04,CS889C3UnorderedGesture,practice,0,25,1543511753495,1543511759897,0
P04,CS889C3UnorderedGesture,visible,0,0,1543511771803,1543511787039,0
P04,CS889C3UnorderedGesture,visible,0,1,1543511787187,1543511792661,0
P04,CS889C3UnorderedGesture,visible,0,2,1543511792816,1543511796090,0
P04,CS889C3UnorderedGesture,visible,0,3,1543511796466,1543511809925,0
P04,CS889C3UnorderedGesture,visible,0,4,1543511810071,1543511812540,0
P04,CS889C3UnorderedGesture,visible,0,5,1543511812711,1543511817422,0
P04,CS889C3UnorderedGesture,visible,0,6,1543511817982,1543511825200,1
P04,CS889C3UnorderedGesture,visible,0,7,1543511826583,1543511832906,0
P04,CS889C3UnorderedGesture,visible,0,8,1543511833096,1543511839889,0
P04,CS889C3UnorderedGesture,visible,0,9,1543511840110,1543511850169,1
P04,CS889C3UnorderedGesture,visible,0,10,1543511850864,1543511854471,0
P04,CS889C3UnorderedGesture,visible,0,11,1543511857125,1543511859626,0
P04,CS889C3UnorderedGesture,visible,0,12,1543511859968,1543511866338,0
P04,CS889C3UnorderedGesture,visible,0,13,1543511866637,1543511868629,0
P04,CS889C3UnorderedGesture,visible,0,14,1543511868860,1543511874663,0
P04,CS889C3UnorderedGesture,visible,0,15,1543511875868,1543511880093,0
P04,CS889C3UnorderedGesture,visible,0,16,1543511880298,1543511890526,0
P04,CS889C3UnorderedGesture,visible,0,17,1543511890743,1543511895224,0
P04,CS889C3UnorderedGesture,visible,0,18,1543511895527,1543511902538,0
P04,CS889C3UnorderedGesture,visible,0,19,1543511903243,1543511910823,0
P04,CS889C3UnorderedGesture,visible,0,20,1543511911508,1543511919249,0
P04,CS889C3UnorderedGesture,visible,0,21,1543511919731,1543511926673,0
P04,CS889C3UnorderedGesture,visible,0,22,1543511926888,1543511931884,1
P04,CS889C3UnorderedGesture,visible,0,23,1543511932463,1543511937070,1
P04,CS889C3UnorderedGesture,visible,0,24,1543511937224,1543511947361,0
P04,CS889C3UnorderedGesture,visible,0,25,1543511947676,1543511951499,0
P04,CS889C3UnorderedGesture,visible,1,0,1543511958958,1543511962033,0
P04,CS889C3UnorderedGesture,visible,1,1,1543511962442,1543511965383,0
P04,CS889C3UnorderedGesture,visible,1,2,1543511965940,1543511970088,0
P04,CS889C3UnorderedGesture,visible,1,3,1543511970319,1543511972785,0
P04,CS889C3UnorderedGesture,visible,1,4,1543511973021,1543511975631,0
P04,CS889C3UnorderedGesture,visible,1,5,1543511975771,1543511983401,0
P04,CS889C3UnorderedGesture,visible,1,6,1543511983878,1543511986695,0
P04,CS889C3UnorderedGesture,visible,1,7,1543511986929,1543511991842,0
P04,CS889C3UnorderedGesture,visible,1,8,1543511992066,1543511995924,1
P04,CS889C3UnorderedGesture,visible,1,9,1543511996142,1543511996961,1
P04,CS889C3UnorderedGesture,visible,1,10,1543511997160,1543512005321,0
P04,CS889C3UnorderedGesture,visible,1,11,1543512005459,1543512008127,0
P04,CS889C3UnorderedGesture,visible,1,12,1543512008329,1543512013279,0
P04,CS889C3UnorderedGesture,visible,1,13,1543512013382,1543512024804,0
P04,CS889C3UnorderedGesture,visible,1,14,1543512025263,1543512025391,0
P04,CS889C3UnorderedGesture,visible,1,15,1543512026259,1543512029080,0
P04,CS889C3UnorderedGesture,visible,1,16,1543512029210,1543512038678,1
P04,CS889C3UnorderedGesture,visible,1,17,1543512038891,1543512041558,0
P04,CS889C3UnorderedGesture,visible,1,18,1543512041684,1543512045253,0
P04,CS889C3UnorderedGesture,visible,1,19,1543512045416,1543512052354,0
P04,CS889C3UnorderedGesture,visible,1,20,1543512052478,1543512063253,0
P04,CS889C3UnorderedGesture,visible,1,21,1543512064081,1543512066564,0
P04,CS889C3UnorderedGesture,visible,1,22,1543512066728,1543512084902,0
P04,CS889C3UnorderedGesture,visible,1,23,1543512085460,1543512086603,0
P04,CS889C3UnorderedGesture,visible,1,24,1543512086845,1543512087888,0
P04,CS889C3UnorderedGesture,visible,1,25,1543512088197,1543512089240,0
P04,CS889C3UnorderedGesture,visible,2,0,1543512097892,1543512110551,0
P04,CS889C3UnorderedGesture,visible,2,1,1543512110680,1543512112575,0
P04,CS889C3UnorderedGesture,visible,2,2,1543512112893,1543512115402,0
P04,CS889C3UnorderedGesture,visible,2,3,1543512115674,1543512119534,0
P04,CS889C3UnorderedGesture,visible,2,4,1543512119686,1543512129301,0
P04,CS889C3UnorderedGesture,visible,2,5,1543512129771,1543512130995,0
P04,CS889C3UnorderedGesture,visible,2,6,1543512131214,1543512132279,0
P04,CS889C3UnorderedGesture,visible,2,7,1543512132553,1543512135696,0
P04,CS889C3UnorderedGesture,visible,2,8,1543512135973,1543512137316,0
P04,CS889C3UnorderedGesture,visible,2,9,1543512137814,1543512144956,0
P04,CS889C3UnorderedGesture,visible,2,10,1543512145101,1543512153971,0
P04,CS889C3UnorderedGesture,visible,2,11,1543512154357,1543512157533,0
P04,CS889C3UnorderedGesture,visible,2,12,1543512157729,1543512167292,0
P04,CS889C3UnorderedGesture,visible,2,13,1543512167595,1543512168613,0
P04,CS889C3UnorderedGesture,visible,2,14,1543512168813,1543512170255,0
P04,CS889C3UnorderedGesture,visible,2,15,1543512170466,1543512171994,0
P04,CS889C3UnorderedGesture,visible,2,16,1543512172231,1543512173873,0
P04,CS889C3UnorderedGesture,visible,2,17,1543512174083,1543512180270,0
P04,CS889C3UnorderedGesture,visible,2,18,1543512180662,1543512186362,0
P04,CS889C3UnorderedGesture,visible,2,19,1543512186582,1543512187674,0
P04,CS889C3UnorderedGesture,visible,2,20,1543512187869,1543512189807,0
P04,CS889C3UnorderedGesture,visible,2,21,1543512190090,1543512195052,0
P04,CS889C3UnorderedGesture,visible,2,22,1543512195696,1543512198372,0
P04,CS889C3UnorderedGesture,visible,2,23,1543512198648,1543512202650,0
P04,CS889C3UnorderedGesture,visible,2,24,1543512204179,1543512212768,0
P04,CS889C3UnorderedGesture,visible,2,25,1543512213976,1543512216917,0
P04,CS889C3,practice,0,0,1543512256726,1543512261316,0
P04,CS889C3,practice,0,1,1543512262915,1543512263882,0
P04,CS889C3,practice,0,2,1543512264089,1543512265946,0
P04,CS889C3,practice,0,3,1543512266193,1543512267815,0
P04,CS889C3,practice,0,4,1543512269984,1543512271212,2
P04,CS889C3,practice,0,5,1543512271454,1543512272532,0
P04,CS889C3,practice,0,6,1543512273922,1543512275346,1
P04,CS889C3,practice,0,7,1543512275503,1543512276827,0
P04,CS889C3,practice,0,8,1543512277342,1543512278655,0
P04,CS889C3,practice,0,9,1543512278928,1543512280216,0
P04,CS889C3,practice,0,10,1543512281666,1543512282806,1
P04,CS889C3,practice,0,11,1543512283028,1543512284054,0
P04,CS889C3,practice,0,12,1543512284180,1543512285342,0
P04,CS889C3,practice,0,13,1543512285578,1543512286751,0
P04,CS889C3,practice,0,14,1543512286914,1543512287881,0
P04,CS889C3,practice,0,15,1543512288214,1543512289084,0
P04,CS889C3,practice,0,16,1543512289360,1543512290698,0
P04,CS889C3,practice,0,17,1543512292423,1543512293473,1
P04,CS889C3,practice,0,18,1543512293622,1543512294805,0
P04,CS889C3,practice,0,19,1543512294935,1543512296544,0
P04,CS889C3,practice,0,20,1543512297302,1543512298020,0
P04,CS889C3,practice,0,21,1543512298298,1543512299449,0
P04,CS889C3,practice,0,22,1543512303031,1543512304062,2
P04,CS889C3,practice,0,23,1543512304619,1543512305438,0
P04,CS889C3,practice,0,24,1543512305646,1543512306570,0
P04,CS889C3,practice,0,25,1543512308748,1543512310921,1
P04,CS889C3,visible,0,0,1543512315769,1543512317783,0
P04,CS889C3,visible,0,1,1543512318026,1543512319277,0
P04,CS889C3,visible,0,2,1543512321174,1543512323187,1
P04,CS889C3,visible,0,3,1543512323831,1543512324761,0
