ParticipantID,Condition,ConditionName,Section,Block,Trial,Target,TotalTime,TargetObjName
6,CS889C3Unordered,cube_abs,practice,0,15,0,5692,TargetLocation_12
6,CS889C3Unordered,cube_abs,practice,0,16,0,4300,TargetLocation_8
6,CS889C3Unordered,cube_abs,practice,0,17,0,1607,TargetLocation_15
6,CS889C3Unordered,cube_abs,practice,0,18,0,3111,TargetLocation_23
6,CS889C3Unordered,cube_abs,practice,0,19,0,7317,TargetLocation_2
6,CS889C3Unordered,cube_abs,practice,0,20,0,5437,TargetLocation_20
6,CS889C3Unordered,cube_abs,practice,0,21,0,7360,TargetLocation_9
6,CS889C3Unordered,cube_abs,practice,0,22,0,8074,TargetLocation_1
6,CS889C3Unordered,cube_abs,practice,0,23,0,1744,TargetLocation_21
6,CS889C3Unordered,cube_abs,practice,0,24,0,1955,TargetLocation_18
6,CS889C3Unordered,cube_abs,practice,0,25,0,3287,TargetLocation_7
6,CS889C3Unordered,cube_abs,visible,0,0,0,4096,TargetLocation_17
6,CS889C3Unordered,cube_abs,visible,0,1,0,1615,TargetLocation_22
6,CS889C3Unordered,cube_abs,visible,0,2,0,1285,TargetLocation_3
6,CS889C3Unordered,cube_abs,visible,0,3,0,2174,TargetLocation_15
6,CS889C3Unordered,cube_abs,visible,0,4,0,4254,TargetLocation_9
6,CS889C3Unordered,cube_abs,visible,0,5,0,1737,TargetLocation_12
6,CS889C3Unordered,cube_abs,visible,0,6,0,1938,TargetLocation_21
6,CS889C3Unordered,cube_abs,visible,0,7,0,2973,TargetLocation_7
6,CS889C3Unordered,cube_abs,visible,0,8,0,2943,TargetLocation_8
6,CS889C3Unordered,cube_abs,visible,0,9,0,1654,TargetLocation_23
6,CS889C3Unordered,cube_abs,visible,0,10,0,1294,TargetLocation_19
6,CS889C3Unordered,cube_abs,visible,0,11,0,1490,TargetLocation_20
6,CS889C3Unordered,cube_abs,visible,0,12,0,2784,TargetLocation_4
6,CS889C3Unordered,cube_abs,visible,0,13,0,5001,TargetLocation_6
6,CS889C3Unordered,cube_abs,visible,0,14,0,1576,TargetLocation_24
6,CS889C3Unordered,cube_abs,visible,0,15,0,3919,TargetLocation_14
6,CS889C3Unordered,cube_abs,visible,0,16,0,4442,TargetLocation_2
6,CS889C3Unordered,cube_abs,visible,0,17,0,2206,TargetLocation_18
6,CS889C3Unordered,cube_abs,visible,0,18,0,2333,TargetLocation_5
6,CS889C3Unordered,cube_abs,visible,0,19,0,4875,TargetLocation_25
6,CS889C3Unordered,cube_abs,visible,0,20,0,16996,TargetLocation_16
6,CS889C3Unordered,cube_abs,visible,0,21,0,6828,TargetLocation_11
6,CS889C3Unordered,cube_abs,visible,0,22,0,1716,TargetLocation_13
6,CS889C3Unordered,cube_abs,visible,0,23,0,3380,TargetLocation_1
6,CS889C3Unordered,cube_abs,visible,0,24,0,8786,TargetLocation_10
6,CS889C3Unordered,cube_abs,visible,0,25,0,1425,TargetLocation_0
6,CS889C3Unordered,cube_abs,visible,1,0,0,3884,TargetLocation_14
6,CS889C3Unordered,cube_abs,visible,1,1,0,1369,TargetLocation_3
6,CS889C3Unordered,cube_abs,visible,1,2,0,4669,TargetLocation_4
6,CS889C3Unordered,cube_abs,visible,1,3,0,2609,TargetLocation_24
6,CS889C3Unordered,cube_abs,visible,1,4,0,1448,TargetLocation_0
6,CS889C3Unordered,cube_abs,visible,1,5,0,1347,TargetLocation_8
6,CS889C3Unordered,cube_abs,visible,1,6,0,7736,TargetLocation_6
6,CS889C3Unordered,cube_abs,visible,1,7,0,6812,TargetLocation_5
6,CS889C3Unordered,cube_abs,visible,1,8,0,8568,TargetLocation_18
6,CS889C3Unordered,cube_abs,visible,1,9,0,1869,TargetLocation_13
6,CS889C3Unordered,cube_abs,visible,1,10,0,1373,TargetLocation_23
6,CS889C3Unordered,cube_abs,visible,1,11,0,5279,TargetLocation_10
6,CS889C3Unordered,cube_abs,visible,1,12,0,9036,TargetLocation_9
6,CS889C3Unordered,cube_abs,visible,1,13,0,1728,TargetLocation_12
6,CS889C3Unordered,cube_abs,visible,1,14,0,2957,TargetLocation_7
6,CS889C3Unordered,cube_abs,visible,1,15,0,1708,TargetLocation_16
6,CS889C3Unordered,cube_abs,visible,1,16,0,1440,TargetLocation_15
6,CS889C3Unordered,cube_abs,visible,1,17,0,4513,TargetLocation_1
6,CS889C3Unordered,cube_abs,visible,1,18,0,10385,TargetLocation_25
6,CS889C3Unordered,cube_abs,visible,1,19,0,4238,TargetLocation_17
6,CS889C3Unordered,cube_abs,visible,1,20,0,3144,TargetLocation_21
6,CS889C3Unordered,cube_abs,visible,1,21,0,2281,TargetLocation_2
6,CS889C3Unordered,cube_abs,visible,1,22,0,7916,TargetLocation_20
6,CS889C3Unordered,cube_abs,visible,1,23,0,8386,TargetLocation_11
6,CS889C3Unordered,cube_abs,visible,1,24,0,1709,TargetLocation_22
6,CS889C3Unordered,cube_abs,visible,1,25,0,1716,TargetLocation_19
6,CS889C3Unordered,cube_abs,visible,2,0,0,6565,TargetLocation_9
6,CS889C3Unordered,cube_abs,visible,2,1,0,1340,TargetLocation_0
6,CS889C3Unordered,cube_abs,visible,2,2,0,2345,TargetLocation_17
6,CS889C3Unordered,cube_abs,visible,2,3,0,1506,TargetLocation_3
6,CS889C3Unordered,cube_abs,visible,2,4,0,1452,TargetLocation_22
6,CS889C3Unordered,cube_abs,visible,2,5,0,2721,TargetLocation_4
6,CS889C3Unordered,cube_abs,visible,2,6,0,1247,TargetLocation_15
6,CS889C3Unordered,cube_abs,visible,2,7,0,2164,TargetLocation_10
6,CS889C3Unordered,cube_abs,visible,2,8,0,2227,TargetLocation_21
6,CS889C3Unordered,cube_abs,visible,2,9,0,3538,TargetLocation_1
6,CS889C3Unordered,cube_abs,visible,2,10,0,1251,TargetLocation_19
6,CS889C3Unordered,cube_abs,visible,2,11,0,4974,TargetLocation_25
6,CS889C3Unordered,cube_abs,visible,2,12,0,2738,TargetLocation_6
6,CS889C3Unordered,cube_abs,visible,2,13,0,1237,TargetLocation_23
6,CS889C3Unordered,cube_abs,visible,2,14,0,4849,TargetLocation_18
6,CS889C3Unordered,cube_abs,visible,2,15,0,3290,TargetLocation_7
6,CS889C3Unordered,cube_abs,visible,2,16,0,1389,TargetLocation_2
6,CS889C3Unordered,cube_abs,visible,2,17,0,1738,TargetLocation_24
6,CS889C3Unordered,cube_abs,visible,2,18,0,17223,TargetLocation_5
6,CS889C3Unordered,cube_abs,visible,2,19,0,8394,TargetLocation_11
6,CS889C3Unordered,cube_abs,visible,2,20,0,1536,TargetLocation_8
6,CS889C3Unordered,cube_abs,visible,2,21,0,1254,TargetLocation_13
6,CS889C3Unordered,cube_abs,visible,2,22,0,1328,TargetLocation_12
6,CS889C3Unordered,cube_abs,visible,2,23,0,3473,TargetLocation_20
6,CS889C3Unordered,cube_abs,visible,2,24,0,1943,TargetLocation_14
6,CS889C3Unordered,cube_abs,visible,2,25,0,1186,TargetLocation_16
6,CS889C3,cube_abs,practice,0,0,0,2787,TargetLocation_11
6,CS889C3,cube_abs,practice,0,1,0,1226,TargetLocation_4
6,CS889C3,cube_abs,practice,0,2,0,1123,TargetLocation_14
6,CS889C3,cube_abs,practice,0,3,0,1135,TargetLocation_19
6,CS889C3,cube_abs,practice,0,4,0,1132,TargetLocation_5
6,CS889C3,cube_abs,practice,0,5,0,1160,TargetLocation_16
6,CS889C3,cube_abs,practice,0,6,0,1145,TargetLocation_22
6,CS889C3,cube_abs,practice,0,7,0,1181,TargetLocation_6
6,CS889C3,cube_abs,practice,0,8,0,1134,TargetLocation_25
6,CS889C3,cube_abs,practice,0,9,0,1138,TargetLocation_13
6,CS889C3,cube_abs,practice,0,10,0,1086,TargetLocation_24
6,CS889C3,cube_abs,practice,0,11,0,1181,TargetLocation_3
6,CS889C3,cube_abs,practice,0,12,0,1050,TargetLocation_10
6,CS889C3,cube_abs,practice,0,13,0,1212,TargetLocation_0
6,CS889C3,cube_abs,practice,0,14,0,1125,TargetLocation_17
6,CS889C3,cube_abs,practice,0,15,0,1154,TargetLocation_12
6,CS889C3,cube_abs,practice,0,16,0,1182,TargetLocation_8
6,CS889C3,cube_abs,practice,0,17,0,1164,TargetLocation_15
6,CS889C3,cube_abs,practice,0,18,0,1235,TargetLocation_23
6,CS889C3,cube_abs,practice,0,19,0,1419,TargetLocation_2
6,CS889C3,cube_abs,practice,0,20,0,1125,TargetLocation_20
6,CS889C3,cube_abs,practice,0,21,0,1082,TargetLocation_9
6,CS889C3,cube_abs,practice,0,22,0,1149,TargetLocation_1
6,CS889C3,cube_abs,practice,0,23,0,1014,TargetLocation_21
6,CS889C3,cube_abs,practice,0,24,0,1117,TargetLocation_18
6,CS889C3,cube_abs,practice,0,25,0,1163,TargetLocation_7
6,CS889C3,cube_abs,visible,0,0,0,2043,TargetLocation_17
6,CS889C3,cube_abs,visible,0,1,0,1104,TargetLocation_22
6,CS889C3,cube_abs,visible,0,2,0,1115,TargetLocation_3
6,CS889C3,cube_abs,visible,0,3,0,1283,TargetLocation_15
6,CS889C3,cube_abs,visible,0,4,0,1129,TargetLocation_9
6,CS889C3,cube_abs,visible,0,5,0,1221,TargetLocation_12
6,CS889C3,cube_abs,visible,0,6,0,1104,TargetLocation_21
6,CS889C3,cube_abs,visible,0,7,0,1095,TargetLocation_7
6,CS889C3,cube_abs,visible,0,8,0,1198,TargetLocation_8
6,CS889C3,cube_abs,visible,0,9,0,1127,TargetLocation_23
6,CS889C3,cube_abs,visible,0,10,0,1086,TargetLocation_19
6,CS889C3,cube_abs,visible,0,11,0,1116,TargetLocation_20
